       Step     Time          Energy          fmax
LBFGS:   44 13:00:21       -7.969604      190.504312
LBFGS:   45 13:00:21       -9.241573      157.980825
LBFGS:   46 13:00:22      -11.346127      265.967993
LBFGS:   47 13:00:22       -9.243046      158.493189
LBFGS:   48 13:00:22       -7.979321      192.237775
LBFGS:   49 13:00:22       -9.242146      158.200204
LBFGS:   50 13:00:22      -11.340307      267.913345
LBFGS:   51 13:00:22       -9.243702      158.724752
LBFGS:   52 13:00:22       -7.991909      194.348366
LBFGS:   53 13:00:22       -9.241362      158.030297
LBFGS:   54 13:00:22      -11.315596      276.364361
LBFGS:   55 13:00:22       -9.243879      158.838248
LBFGS:   56 13:00:22       -8.005732      196.648083
LBFGS:   57 13:00:22       -9.242218      158.380116
LBFGS:   58 13:00:22      -11.297729      281.752550
LBFGS:   59 13:00:22       -9.243849      158.938096
LBFGS:   60 13:00:22       -8.015280      198.350584
LBFGS:   61 13:00:22       -9.242729      158.691027
LBFGS:   62 13:00:22      -11.285954      285.249674
LBFGS:   63 13:00:22       -9.243624      159.064551
LBFGS:   64 13:00:22       -8.335861      204.747437
LBFGS:   65 13:00:22       -9.586096      204.463060
LBFGS:   66 13:00:22       -8.336929      204.535863
LBFGS:   67 13:00:22       -7.098570       83.067768
LBFGS:   68 13:00:22       -6.956097       53.958139
LBFGS:   69 13:00:22       -6.923016       29.371631
LBFGS:   70 13:00:22       -6.935673       43.598277
LBFGS:   71 13:00:22       -6.928026       35.299844
LBFGS:   72 13:00:22       -6.946419       50.562880
LBFGS:   73 13:00:22       -6.959715       54.684799
LBFGS:   74 13:00:22       -7.035782       60.876459
LBFGS:   75 13:00:22       -7.161123       95.011106
LBFGS:   76 13:00:22       -8.232380      217.376592
LBFGS:   77 13:00:22       -9.181053      139.670675
LBFGS:   78 13:00:23       -8.818441       84.908182
LBFGS:   79 13:00:23       -8.735249       95.491041
LBFGS:   80 13:00:23       -7.488321      148.649820
LBFGS:   81 13:00:23       -8.611256      126.020211
LBFGS:   82 13:00:23       -8.471415      167.480550
LBFGS:   83 13:00:23       -7.307455      116.676741
LBFGS:   84 13:00:23       -8.265726      215.205646
LBFGS:   85 13:00:23       -8.103188      211.133453
LBFGS:   86 13:00:23       -9.081486      110.252208
LBFGS:   87 13:00:23       -9.099253      114.503101
LBFGS:   88 13:00:23       -8.929501       83.762680
LBFGS:   89 13:00:23       -8.820759       84.974398
LBFGS:   90 13:00:23       -8.883909       75.107738
LBFGS:   91 13:00:23       -8.918194       79.555533
LBFGS:   92 13:00:23       -8.901621       76.007358
LBFGS:   93 13:00:23       -8.899906       76.198562
LBFGS:   94 13:00:23       -8.893248       75.100830
LBFGS:   95 13:00:23       -8.880863       74.903743
LBFGS:   96 13:00:23       -8.865545       80.498692
LBFGS:   97 13:00:23       -8.769285       89.724418
LBFGS:   98 13:00:23       -8.929169       84.468780
LBFGS:   99 13:00:23       -9.152277      123.227636
LBFGS:  100 13:00:23       -8.819920       87.913764
       Step     Time          Energy          fmax
LBFGS:    0 13:01:18       -3.757688      146.035622
LBFGS:    1 13:01:18       -3.919736       44.818841
LBFGS:    2 13:01:19       -3.961874        5.500900
LBFGS:    3 13:01:19       -3.974394        5.393508
LBFGS:    4 13:01:19       -3.980210        4.489273
LBFGS:    5 13:01:19       -4.020185        2.998488
LBFGS:    6 13:01:19       -3.970965      143.285906
LBFGS:    7 13:01:19       -4.030440        5.134121
LBFGS:    8 13:01:19       -4.039287        5.242925
LBFGS:    9 13:01:19       -3.685969      160.487941
LBFGS:   10 13:01:19       -4.048153        2.236593
LBFGS:   11 13:01:19       -4.052238        2.595257
LBFGS:   12 13:01:19       -4.054331        7.622387
LBFGS:   13 13:01:19       -3.636272      119.907237
LBFGS:   14 13:01:19       -4.024569       72.896998
LBFGS:   15 13:01:19       -3.655935      123.980926
LBFGS:   16 13:01:19       -3.572689      109.809653
LBFGS:   17 13:01:19       -3.662655      125.561818
LBFGS:   18 13:01:19       -3.669836      127.324312
LBFGS:   19 13:01:19       -3.800480      151.035069
LBFGS:   20 13:01:19       -3.965693      110.918197
LBFGS:   21 13:01:19       -4.053804       19.793128
LBFGS:   22 13:01:19       -4.051600       35.738379
LBFGS:   23 13:01:19       -3.975114      107.997000
LBFGS:   24 13:01:19       -3.279156      133.961954
LBFGS:   25 13:01:19       -3.894732      134.871383
LBFGS:   26 13:01:19       -3.837640      148.242597
LBFGS:   27 13:01:19       -2.924625      310.464495
LBFGS:   28 13:01:20        0.376822     1077.922648
LBFGS:   29 13:01:20       -2.922567      311.225102
LBFGS:   30 13:01:20       -2.183132      613.057163
LBFGS:   31 13:01:20       -3.129007      217.039389
LBFGS:   32 13:01:20       -3.115796      223.285509
LBFGS:   33 13:01:20       -3.131582      216.900452
LBFGS:   34 13:01:20       -3.139439      213.987352
LBFGS:   35 13:01:20       -3.160060      207.663127
LBFGS:   36 13:01:20       -3.187886      202.539786
LBFGS:   37 13:01:20       -3.236505      205.557849
LBFGS:   38 13:01:20       -3.368923      203.151112
LBFGS:   39 13:01:20       -3.719735      194.411528
LBFGS:   40 13:01:20       -3.831903      194.937591
LBFGS:   41 13:01:20       -3.702869      205.566651
LBFGS:   42 13:01:20       -4.020332       15.069583
LBFGS:   43 13:01:20       -4.030457       21.500519
LBFGS:   44 13:01:20       -4.031799       77.507773
LBFGS:   45 13:01:20       -4.049037       20.576925
LBFGS:   46 13:01:20       -4.026490       49.201673
LBFGS:   47 13:01:20       -4.052594        6.592374
LBFGS:   48 13:01:20       -4.054157        6.429450
LBFGS:   49 13:01:20       -4.056715        2.659920
LBFGS:   50 13:01:20       -4.056329        3.592606
LBFGS:   51 13:01:20       -4.056761        0.817330
LBFGS:   52 13:01:20       -3.970122       20.784308
LBFGS:   53 13:01:20       -4.056775        2.628954
LBFGS:   54 13:01:21       -4.056748        2.495273
LBFGS:   55 13:01:21       -4.056773        1.459631
LBFGS:   56 13:01:21       -4.056811        0.656158
LBFGS:   57 13:01:21       -4.056681        4.847215
LBFGS:   58 13:01:21       -4.056231        8.572927
LBFGS:   59 13:01:21       -4.054963       11.990925
LBFGS:   60 13:01:21       -4.055502        6.267834
LBFGS:   61 13:01:21       -4.053540       22.014875
LBFGS:   62 13:01:21       -4.043860       27.034067
LBFGS:   63 13:01:21       -4.049720       21.118138
LBFGS:   64 13:01:21       -4.007298      101.967754
LBFGS:   65 13:01:21       -4.056822        0.144834
LBFGS:   66 13:01:21       -4.056814        1.293800
LBFGS:   67 13:01:21       -4.056756        2.764483
LBFGS:   68 13:01:21       -4.056592        4.414442
LBFGS:   69 13:01:21       -4.056475        4.296580
LBFGS:   70 13:01:21       -4.056673        0.111431
LBFGS:   71 13:01:21       -4.055821       12.064716
LBFGS:   72 13:01:21       -4.053054       17.189513
LBFGS:   73 13:01:21       -4.053826       13.091963
LBFGS:   74 13:01:21       -4.053767       26.799665
LBFGS:   75 13:01:21       -4.056341       10.345226
LBFGS:   76 13:01:21       -4.056721        3.489703
LBFGS:   77 13:01:21       -4.056744        4.027170
LBFGS:   78 13:01:21       -4.056785        2.563312
LBFGS:   79 13:01:21       -4.056796        2.297819
LBFGS:   80 13:01:22       -4.056821        0.014072
LBFGS:   81 13:01:22       -4.056822        0.052176
LBFGS:   82 13:01:22       -4.056821        0.098524
LBFGS:   83 13:01:22       -4.056820        0.255942
LBFGS:   84 13:01:22       -4.056823        0.168786
LBFGS:   85 13:01:22       -4.056787        1.815934
LBFGS:   86 13:01:22       -4.056822        0.343126
LBFGS:   87 13:01:22       -4.056822        0.082437
LBFGS:   88 13:01:22       -4.056823        0.103927
LBFGS:   89 13:01:22       -4.056822        0.028565
LBFGS:   90 13:01:22       -4.056822        0.003534
       Step     Time          Energy          fmax
LBFGS:    0 13:01:22       -7.538474      330.833516
LBFGS:    1 13:01:22       -7.948782      192.071551
LBFGS:    2 13:01:22       -7.896379      242.974340
LBFGS:    3 13:01:22       -7.989563       44.062441
LBFGS:    4 13:01:22       -7.991784       16.964854
LBFGS:    5 13:01:22       -7.992122        1.136442
LBFGS:    6 13:01:22       -7.992122        0.022412
LBFGS:    7 13:01:22       -7.992123        0.000115
       Step     Time          Energy          fmax
LBFGS:    0 13:01:22      -12.429937      515.819904
LBFGS:    1 13:01:22      -13.120145      474.916535
LBFGS:    2 13:01:22      -13.858059      593.854575
LBFGS:    3 13:01:22      -14.115158      566.131108
LBFGS:    4 13:01:22      -13.890410      430.989558
LBFGS:    5 13:01:22      -13.831743      374.739837
LBFGS:    6 13:01:22      -13.872763      435.859511
LBFGS:    7 13:01:23      -13.723105      435.270114
LBFGS:    8 13:01:23      -13.843687      444.801681
LBFGS:    9 13:01:23      -13.999795      532.690214
LBFGS:   10 13:01:23      -13.882238      451.788515
LBFGS:   11 13:01:23      -13.867331      433.388074
LBFGS:   12 13:01:23      -13.871229      462.707612
LBFGS:   13 13:01:23      -13.886132      519.112243
LBFGS:   14 13:01:23      -13.942487      589.737793
LBFGS:   15 13:01:23      -14.237107      597.817841
LBFGS:   16 13:01:23      -14.350921      458.224952
LBFGS:   17 13:01:23      -14.266554      603.296820
LBFGS:   18 13:01:23      -14.353416      467.116000
LBFGS:   19 13:01:23      -14.255187      612.575965
LBFGS:   20 13:01:23      -14.336843      486.240816
LBFGS:   21 13:01:23      -14.242868      617.541464
LBFGS:   22 13:01:23      -14.339171      484.249059
LBFGS:   23 13:01:23      -14.375649      343.271541
LBFGS:   24 13:01:23      -14.229045      554.290787
LBFGS:   25 13:01:23      -13.978007      618.908505
LBFGS:   26 13:01:23      -13.548539      459.374689
LBFGS:   27 13:01:23      -14.110569      619.959381
LBFGS:   28 13:01:23      -14.474629      252.810868
LBFGS:   29 13:01:23      -14.054115      623.125625
LBFGS:   30 13:01:23      -14.453825      296.327291
LBFGS:   31 13:01:23      -13.956101      616.974752
LBFGS:   32 13:01:23      -13.584358      519.454432
LBFGS:   33 13:01:24      -14.568243      233.274320
LBFGS:   34 13:01:24      -13.623788      544.780020
LBFGS:   35 13:01:24      -12.880224      450.043220
LBFGS:   36 13:01:24      -11.304469      676.117614
LBFGS:   37 13:01:24      -10.684896      385.874208
LBFGS:   38 13:01:24       -9.927565      535.351008
LBFGS:   39 13:01:24      -10.957297      486.091678
LBFGS:   40 13:01:24      -11.527936      751.886861
LBFGS:   41 13:01:24      -10.964871      483.088997
LBFGS:   42 13:01:24      -12.520177      566.503088
LBFGS:   43 13:01:24      -10.972547      483.357174
LBFGS:   44 13:01:24      -10.054626      512.314669
LBFGS:   45 13:01:24       -9.701181      252.843672
LBFGS:   46 13:01:24      -10.101639      526.407905
LBFGS:   47 13:01:24      -11.047325      496.837585
LBFGS:   48 13:01:24      -10.111939      527.512457
LBFGS:   49 13:01:24       -9.711755      252.263472
LBFGS:   50 13:01:24      -10.124074      529.164402
LBFGS:   51 13:01:24      -11.077618      499.113898
LBFGS:   52 13:01:24      -10.133918      530.030658
LBFGS:   53 13:01:24       -9.726822      251.819990
LBFGS:   54 13:01:24      -10.144043      531.390888
LBFGS:   55 13:01:24      -11.100354      501.822596
LBFGS:   56 13:01:24      -10.153559      532.076484
LBFGS:   57 13:01:24       -9.743942      251.705444
LBFGS:   58 13:01:24      -10.159125      532.770655
LBFGS:   59 13:01:24      -11.113566      504.195997
LBFGS:   60 13:01:25      -10.170603      533.086153
LBFGS:   61 13:01:25      -10.817076      384.490845
LBFGS:   62 13:01:25       -9.932174      270.579211
LBFGS:   63 13:01:25       -9.815767      201.873280
LBFGS:   64 13:01:25      -10.386079      543.076409
LBFGS:   65 13:01:25      -11.365707      622.706110
LBFGS:   66 13:01:25      -12.920483      443.324204
LBFGS:   67 13:01:25      -11.370337      624.400463
LBFGS:   68 13:01:25      -10.412359      545.153065
LBFGS:   69 13:01:25       -9.849126      194.049016
LBFGS:   70 13:01:25      -10.417147      545.902462
LBFGS:   71 13:01:25      -11.386664      633.137457
LBFGS:   72 13:01:25      -10.419764      547.204481
LBFGS:   73 13:01:25       -9.858757      196.130536
LBFGS:   74 13:01:25      -10.421609      548.306004
LBFGS:   75 13:01:25      -11.389481      635.958367
LBFGS:   76 13:01:25      -10.424253      548.624801
LBFGS:   77 13:01:25       -9.867835      197.781368
LBFGS:   78 13:01:25      -10.425120      549.031598
LBFGS:   79 13:01:25      -11.389038      638.166008
LBFGS:   80 13:01:25      -10.427500      549.196280
LBFGS:   81 13:01:25       -9.876215      199.281677
LBFGS:   82 13:01:25      -10.427379      549.149019
LBFGS:   83 13:01:25       -9.876201      199.321835
LBFGS:   84 13:01:25      -10.427360      549.146766
LBFGS:   85 13:01:25       -9.876202      199.323912
LBFGS:   86 13:01:26      -10.427357      549.146057
LBFGS:   87 13:01:26       -9.876202      199.324258
LBFGS:   88 13:01:26      -10.427357      549.146057
LBFGS:   89 13:01:26      -11.386035      639.392533
LBFGS:   90 13:01:26      -10.429256      549.273895
LBFGS:   91 13:01:26       -9.883364      200.633281
LBFGS:   92 13:01:26       -9.367384      377.331581
LBFGS:   93 13:01:26       -8.818098      296.217056
LBFGS:   94 13:01:26       -9.370455      376.658599
LBFGS:   95 13:01:26       -9.905789      194.407860
LBFGS:   96 13:01:26       -9.368031      378.325501
LBFGS:   97 13:01:26       -8.821600      302.231501
LBFGS:   98 13:01:26       -9.370351      377.511753
LBFGS:   99 13:01:26       -9.921485      188.900489
LBFGS:  100 13:01:26       -9.369226      379.058528
       Step     Time          Energy          fmax
LBFGS:    0 13:01:26       -9.945551       35.526518
LBFGS:    1 13:01:26      -10.034161       14.661505
LBFGS:    2 13:01:26       -9.907279      100.369354
LBFGS:    3 13:01:26      -10.054185        5.717877
LBFGS:    4 13:01:26      -10.067938        9.648829
LBFGS:    5 13:01:26      -10.045700       11.871941
LBFGS:    6 13:01:26      -10.197237        6.444638
LBFGS:    7 13:01:26      -10.250345       80.818695
LBFGS:    8 13:01:26      -10.228130       14.805517
LBFGS:    9 13:01:26      -10.262777       13.294708
LBFGS:   10 13:01:26      -10.139069       92.866954
LBFGS:   11 13:01:27      -10.287922       12.770838
LBFGS:   12 13:01:27      -10.299114        5.613165
LBFGS:   13 13:01:27      -10.301451        1.413752
LBFGS:   14 13:01:27      -10.301455        0.227373
LBFGS:   15 13:01:27      -10.301470        0.135657
LBFGS:   16 13:01:27      -10.301479        0.004726
       Step     Time          Energy          fmax
LBFGS:    0 13:06:03       -7.071890      205.891958
LBFGS:    1 13:06:03       -7.363830       81.047583
LBFGS:    2 13:06:03       -7.530720       60.681575
LBFGS:    3 13:06:03       -7.633045       42.408510
LBFGS:    4 13:06:03       -7.670418       32.809262
LBFGS:    5 13:06:03       -7.696741       29.973750
LBFGS:    6 13:06:03       -7.702837       28.623332
LBFGS:    7 13:06:03       -7.708297       10.560482
LBFGS:    8 13:06:03       -7.709362        3.477246
LBFGS:    9 13:06:03       -7.710117        1.157986
LBFGS:   10 13:06:03       -7.710761        1.690482
LBFGS:   11 13:06:03       -7.711596        1.100740
LBFGS:   12 13:06:03       -7.712326        0.660933
LBFGS:   13 13:06:03       -7.715709        0.530885
LBFGS:   14 13:06:04       -7.719460        0.399204
LBFGS:   15 13:06:04       -7.723339        0.371365
LBFGS:   16 13:06:04       -7.729354        1.707298
LBFGS:   17 13:06:04       -7.726218        1.065590
LBFGS:   18 13:06:04       -7.729607        2.658280
LBFGS:   19 13:06:04       -7.722325        1.152092
LBFGS:   20 13:06:04       -7.715782        2.353815
LBFGS:   21 13:06:04       -7.725477        0.918357
LBFGS:   22 13:06:04       -7.728665        1.267389
LBFGS:   23 13:06:04       -7.732297        4.052667
LBFGS:   24 13:06:04       -7.726179        1.330251
LBFGS:   25 13:06:04       -7.724412        2.229916
LBFGS:   26 13:06:04       -7.734027        5.394551
LBFGS:   27 13:06:04       -7.713635        5.888715
LBFGS:   28 13:06:04       -7.736362        5.968138
LBFGS:   29 13:06:04       -7.713906        6.345100
LBFGS:   30 13:06:04       -7.736379        5.402683
LBFGS:   31 13:06:04       -7.736377        8.990984
LBFGS:   32 13:06:04       -7.735985        5.496767
LBFGS:   33 13:06:04       -7.711647       10.123538
LBFGS:   34 13:06:04       -7.736236        5.307543
LBFGS:   35 13:06:04       -7.738954        7.511678
LBFGS:   36 13:06:04       -7.735686        5.581162
LBFGS:   37 13:06:05       -7.708717       13.575189
LBFGS:   38 13:06:05       -7.735736        5.483305
LBFGS:   39 13:06:05       -7.741474        4.070281
LBFGS:   40 13:06:05       -7.732621       12.484716
LBFGS:   41 13:06:05       -7.741384        3.907734
LBFGS:   42 13:06:05       -7.739002        6.285972
LBFGS:   43 13:06:05       -7.738055        7.512815
LBFGS:   44 13:06:05       -7.738338        6.880393
LBFGS:   45 13:06:05       -7.713862       16.329199
LBFGS:   46 13:06:05       -7.739575        6.324760
LBFGS:   47 13:06:05       -7.742049        3.885307
LBFGS:   48 13:06:05       -7.735815       10.890429
LBFGS:   49 13:06:05       -7.741666        3.739339
LBFGS:   50 13:06:05       -7.740281        6.905237
LBFGS:   51 13:06:05       -7.739657        6.146112
LBFGS:   52 13:06:05       -7.730427       15.260544
LBFGS:   53 13:06:05       -7.740471        6.063476
LBFGS:   54 13:06:05       -7.742092        3.500684
LBFGS:   55 13:06:05       -7.732672        8.739297
LBFGS:   56 13:06:05       -7.741452        4.118508
LBFGS:   57 13:06:05       -7.739226        9.300004
LBFGS:   58 13:06:05       -7.741940        3.863945
LBFGS:   59 13:06:05       -7.737159        8.912676
LBFGS:   60 13:06:05       -7.741183        4.529509
LBFGS:   61 13:06:06       -7.737690       10.917248
LBFGS:   62 13:06:06       -7.741693        4.437406
LBFGS:   63 13:06:06       -7.742087        4.390382
LBFGS:   64 13:06:06       -7.728202       12.353284
LBFGS:   65 13:06:06       -7.738749        5.974204
LBFGS:   66 13:06:06       -7.742080        4.576118
LBFGS:   67 13:06:06       -7.740045        9.415139
LBFGS:   68 13:06:06       -7.742024        4.042879
LBFGS:   69 13:06:06       -7.742079        4.739403
LBFGS:   70 13:06:06       -7.742085        4.459903
LBFGS:   71 13:06:06       -7.740945       10.200177
LBFGS:   72 13:06:06       -7.742097        4.612599
LBFGS:   73 13:06:06       -7.742119        4.749844
LBFGS:   74 13:06:06       -7.729846       13.424849
LBFGS:   75 13:06:06       -7.742010        4.289466
LBFGS:   76 13:06:06       -7.741817        3.623608
LBFGS:   77 13:06:06       -7.741020        6.217358
LBFGS:   78 13:06:06       -7.741884        3.696735
LBFGS:   79 13:06:06       -7.739139       10.751594
LBFGS:   80 13:06:06       -7.741879        3.559899
LBFGS:   81 13:06:06       -7.741631        3.779659
LBFGS:   82 13:06:06       -7.741750        4.749203
LBFGS:   83 13:06:06       -7.741842        3.617971
LBFGS:   84 13:06:07       -7.741380        6.952869
LBFGS:   85 13:06:07       -7.742027        3.758524
LBFGS:   86 13:06:07       -7.742021        5.509594
LBFGS:   87 13:06:07       -7.742143        3.756446
LBFGS:   88 13:06:07       -7.741773        6.564280
LBFGS:   89 13:06:07       -7.742168        3.860316
LBFGS:   90 13:06:07       -7.742026        5.849392
LBFGS:   91 13:06:07       -7.742195        3.823142
LBFGS:   92 13:06:07       -7.741916        6.174749
LBFGS:   93 13:06:07       -7.742200        3.902692
LBFGS:   94 13:06:07       -7.742019        6.098142
LBFGS:   95 13:06:07       -7.742209        3.873785
LBFGS:   96 13:06:07       -7.741987        5.853040
LBFGS:   97 13:06:07       -7.742208        3.948189
LBFGS:   98 13:06:07       -7.742008        6.305334
LBFGS:   99 13:06:07       -7.742213        3.931717
LBFGS:  100 13:06:07       -7.742035        5.580962
       Step     Time          Energy          fmax
LBFGS:    0 13:06:07      -11.221822      773.360620
LBFGS:    1 13:06:07      -12.166823      580.231295
LBFGS:    2 13:06:07      -12.661694      586.304346
LBFGS:    3 13:06:07      -13.179300      515.159100
LBFGS:    4 13:06:07      -13.791041      362.321759
LBFGS:    5 13:06:07      -14.075678      215.789213
LBFGS:    6 13:06:07      -14.098910      228.658149
LBFGS:    7 13:06:08      -14.146833       67.617991
LBFGS:    8 13:06:08      -14.183136       44.606690
LBFGS:    9 13:06:08      -14.328269      257.881672
LBFGS:   10 13:06:08      -14.409186      211.600049
LBFGS:   11 13:06:08      -14.577005      146.485310
LBFGS:   12 13:06:08      -14.458157      174.009504
LBFGS:   13 13:06:08      -14.141059      374.295628
LBFGS:   14 13:06:08      -14.518242       81.924417
LBFGS:   15 13:06:08      -14.593232      170.223195
LBFGS:   16 13:06:08      -14.524346       74.088268
LBFGS:   17 13:06:08      -14.417408      132.155069
LBFGS:   18 13:06:08      -14.508065       79.879535
LBFGS:   19 13:06:08      -14.554699       94.314256
LBFGS:   20 13:06:08      -14.578248      128.904442
LBFGS:   21 13:06:08      -14.562460      174.785636
LBFGS:   22 13:06:08      -14.561969      128.414415
LBFGS:   23 13:06:08      -14.562202      172.949817
LBFGS:   24 13:06:08      -14.562108      170.643125
LBFGS:   25 13:06:08      -14.562450      198.002854
LBFGS:   26 13:06:08      -14.557913      261.622442
LBFGS:   27 13:06:08      -14.563195      245.191257
LBFGS:   28 13:06:08      -14.558733      259.652354
LBFGS:   29 13:06:09      -14.559928      255.380455
LBFGS:   30 13:06:09      -14.556732      267.111807
LBFGS:   31 13:06:09      -14.554793      274.758094
LBFGS:   32 13:06:09      -14.549938      295.319435
LBFGS:   33 13:06:09      -14.543165      326.204858
LBFGS:   34 13:06:09      -14.528675      388.196366
LBFGS:   35 13:06:09      -14.493025      432.286428
LBFGS:   36 13:06:09      -14.477041      446.019915
LBFGS:   37 13:06:09      -14.573183      315.583449
LBFGS:   38 13:06:09      -14.674466      317.295082
LBFGS:   39 13:06:09      -14.736900       51.805747
LBFGS:   40 13:06:09      -15.061235      161.212716
LBFGS:   41 13:06:09      -15.336535      273.396077
LBFGS:   42 13:06:09      -15.096239      215.169017
LBFGS:   43 13:06:09      -15.363961      157.116675
LBFGS:   44 13:06:09      -15.371283      133.720788
LBFGS:   45 13:06:09      -15.405828       13.387417
LBFGS:   46 13:06:09      -15.415102       26.326004
LBFGS:   47 13:06:09      -15.414778        9.923131
LBFGS:   48 13:06:09      -15.414736        0.317566
LBFGS:   49 13:06:09      -15.414990        0.313432
LBFGS:   50 13:06:09      -15.420295        0.338261
LBFGS:   51 13:06:09      -15.424302        3.527842
LBFGS:   52 13:06:09      -15.424716       47.796830
LBFGS:   53 13:06:10      -15.407575       58.994239
LBFGS:   54 13:06:10      -15.426445       51.832756
LBFGS:   55 13:06:10      -15.420527        9.963045
LBFGS:   56 13:06:10      -15.325991       35.580900
LBFGS:   57 13:06:10      -15.430179        6.592226
LBFGS:   58 13:06:10      -15.432469       59.468203
LBFGS:   59 13:06:10      -15.425764       14.962769
LBFGS:   60 13:06:10      -15.416586       24.970113
LBFGS:   61 13:06:10      -15.427083        6.978576
LBFGS:   62 13:06:10      -14.819369      180.303776
LBFGS:   63 13:06:10      -15.202560       55.266874
LBFGS:   64 13:06:10      -14.534264      519.494479
LBFGS:   65 13:06:10      -15.048609       38.303981
LBFGS:   66 13:06:10      -14.417385      254.067637
LBFGS:   67 13:06:10      -15.317553       46.505771
LBFGS:   68 13:06:10      -14.929502      508.075738
LBFGS:   69 13:06:10      -15.415615       51.779337
LBFGS:   70 13:06:10      -15.426007       85.603383
LBFGS:   71 13:06:10      -15.345556       80.523650
LBFGS:   72 13:06:10      -14.985620       44.733278
LBFGS:   73 13:06:10      -15.218086       55.859314
LBFGS:   74 13:06:11      -15.346987       31.656304
LBFGS:   75 13:06:11      -15.398981       39.912100
LBFGS:   76 13:06:11      -15.374142       71.044599
LBFGS:   77 13:06:11      -15.363029       83.981133
LBFGS:   78 13:06:11      -15.337231       92.139208
LBFGS:   79 13:06:11      -15.416038       69.427022
LBFGS:   80 13:06:11      -15.428398       70.656626
LBFGS:   81 13:06:11      -15.228909      114.910211
LBFGS:   82 13:06:11      -15.366679       72.759927
LBFGS:   83 13:06:11      -15.427824       93.941502
LBFGS:   84 13:06:11      -15.387296       78.266393
LBFGS:   85 13:06:11      -15.354824       45.793524
LBFGS:   86 13:06:11      -15.358219       22.741551
LBFGS:   87 13:06:11      -15.357141       37.790937
LBFGS:   88 13:06:11      -15.358271       29.844411
LBFGS:   89 13:06:11      -15.357602       36.100080
LBFGS:   90 13:06:11      -15.357985       34.026840
LBFGS:   91 13:06:11      -15.357214       37.506976
LBFGS:   92 13:06:11      -15.356710       38.938162
LBFGS:   93 13:06:11      -15.354376       43.402205
LBFGS:   94 13:06:11      -15.349785       49.062492
LBFGS:   95 13:06:12      -15.336999       59.616790
LBFGS:   96 13:06:12      -15.301807       79.029790
LBFGS:   97 13:06:12      -15.187502      129.067447
LBFGS:   98 13:06:12      -15.077984      236.025107
LBFGS:   99 13:06:12      -15.093300      261.742745
LBFGS:  100 13:06:12      -14.969746      305.815279
       Step     Time          Energy          fmax
LBFGS:    0 13:06:12      -10.870988       88.067968
LBFGS:    1 13:06:12      -11.080475       63.645144
LBFGS:    2 13:06:12      -11.202707       33.554949
LBFGS:    3 13:06:12      -11.215081       96.919465
LBFGS:    4 13:06:12      -11.280852       31.031280
LBFGS:    5 13:06:12      -11.297474       25.159015
LBFGS:    6 13:06:12      -11.305065        9.194325
LBFGS:    7 13:06:12      -11.311816        3.247966
LBFGS:    8 13:06:12      -11.317248        2.197934
LBFGS:    9 13:06:12      -11.329022        1.736482
LBFGS:   10 13:06:12      -11.354949        2.089707
LBFGS:   11 13:06:12      -11.371425        1.531793
LBFGS:   12 13:06:12      -11.384437        1.792714
LBFGS:   13 13:06:12      -11.395705       10.138054
LBFGS:   14 13:06:12      -11.396910       10.143118
LBFGS:   15 13:06:12      -11.382483       41.118223
LBFGS:   16 13:06:12      -11.321877       77.060340
LBFGS:   17 13:06:13      -11.387403       39.982969
LBFGS:   18 13:06:13      -11.317045       77.926707
LBFGS:   19 13:06:13      -11.159442      101.644820
LBFGS:   20 13:06:13      -10.985573      110.836798
LBFGS:   21 13:06:13      -10.831729      118.297721
LBFGS:   22 13:06:13      -10.995237      107.636252
LBFGS:   23 13:06:13      -11.000051      105.576857
LBFGS:   24 13:06:13      -11.036378      104.666768
LBFGS:   25 13:06:13      -11.012454      102.038601
LBFGS:   26 13:06:13      -11.016036       82.825003
LBFGS:   27 13:06:13      -11.119957      108.464397
LBFGS:   28 13:06:13      -11.215672      100.290223
LBFGS:   29 13:06:13      -11.170802      104.840991
LBFGS:   30 13:06:13      -11.286430       85.695279
LBFGS:   31 13:06:13      -11.348613       79.639584
LBFGS:   32 13:06:13      -11.347111       74.778828
LBFGS:   33 13:06:13      -11.351576       90.136377
LBFGS:   34 13:06:13      -11.355780       58.103061
LBFGS:   35 13:06:13      -11.358126       56.353024
LBFGS:   36 13:06:13      -11.351328       90.169402
LBFGS:   37 13:06:13      -11.357255       58.276993
LBFGS:   38 13:06:13      -11.349710       90.417331
LBFGS:   39 13:06:13      -11.346652       89.972666
LBFGS:   40 13:06:13      -11.351562       89.253635
LBFGS:   41 13:06:14      -11.362586       86.673740
LBFGS:   42 13:06:14      -11.391898       82.352267
LBFGS:   43 13:06:14      -11.441681       83.832856
LBFGS:   44 13:06:14      -11.490844       90.146819
LBFGS:   45 13:06:14      -11.521522      255.513625
LBFGS:   46 13:06:14      -11.536814       73.347982
LBFGS:   47 13:06:14      -11.513412       46.639141
LBFGS:   48 13:06:14      -11.534176       82.643810
LBFGS:   49 13:06:14      -11.425572      146.493273
LBFGS:   50 13:06:14      -11.387060      158.206029
LBFGS:   51 13:06:14      -11.225294      185.231944
LBFGS:   52 13:06:14      -11.272151      507.312494
LBFGS:   53 13:06:14      -11.366648      156.838580
LBFGS:   54 13:06:14      -11.428317      116.610549
LBFGS:   55 13:06:14      -11.310189      163.801489
LBFGS:   56 13:06:14      -11.412100      117.470239
